"Index","Open","High","Low","Adjusted","Volume"
2011-02-28,168.34,169.19,168.34,169.19,1
2011-03-01,170.44,170.44,167.42,167.42,117
2011-03-02,166.16,166.2,165.71,165.71,2715
2011-03-03,166.4,166.4,164.2,164.2,1
2011-03-04,165.01,165.01,162.86,162.86,320
2011-03-07,162.99,162.99,162.6,162.6,105
2011-03-08,163.64,163.94,163.64,163.94,1
2011-03-09,164.1,164.1,163.87,163.87,1
2011-03-10,161.9,162,161.9,162,1
2011-03-11,160.31,161.43,160.31,161.36,15
2011-03-14,163,163,161.86,161.86,20
2011-03-15,159.21,160.88,157,160.88,2332
2011-03-16,162.09,162.09,156.79,156.79,500
2011-03-17,157.63,160.45,157.63,160.45,33
2011-03-18,161.65,161.65,160.27,160.27,27
2011-03-21,162.31,164.15,162.31,164.15,1
2011-03-22,165.7,166.5,164.16,164.43,2318
2011-03-23,163.79,164.98,163.79,164.98,1
2011-03-24,163.12,166.72,163.12,166.72,1
2011-03-25,166.97,166.97,165.86,165.86,3
2011-03-28,166.24,166.69,166.24,166.66,1735
2011-03-29,166.7,166.7,165.22,165.94,2647
2011-03-30,167.37,167.37,165.6,165.83,1060
2011-03-31,166.31,166.31,163.55,163.55,900
2011-04-01,164.98,166.09,164.44,166.09,35
2011-04-04,165.59,167.02,165.59,166.44,202
2011-04-05,165.43,165.43,164.78,165.04,9284
2011-04-06,164.84,167.69,164.79,167.69,188
2011-04-07,168.21,169.4,167.68,168.08,3393
2011-04-08,169.07,169.66,169.07,169.17,23
2011-04-11,169.23,169.23,168.67,168.67,30
2011-04-12,167.4,167.4,167.19,167.19,25
2011-04-13,167.67,167.75,167.19,167.19,3200
2011-04-14,166.27,166.27,164.39,164.39,1
2011-04-15,164.09,164.09,163.06,163.26,666
2011-04-18,162.88,162.88,159.64,159.64,30
2011-04-19,160.18,160.33,160.18,160.33,1
2011-04-20,161.95,162.83,161.72,162.83,3300
2011-04-21,163.31,163.4,163.31,163.4,1
2011-04-26,164.79,164.79,164.79,164.79,0
2011-04-27,165.16,166.23,165.16,166.23,1
2011-04-28,168.21,168.3,168.21,168.3,1
2011-04-29,168.89,168.89,168.29,168.29,1
2011-05-02,169.77,169.77,169.34,169.34,1
2011-05-03,168.73,168.73,168.56,168.56,1
2011-05-04,168.04,169.24,166.81,166.81,2093
2011-05-05,166.83,166.83,164.9,165.39,1305
