"Index","Open","High","Low","Close","Volume","Adjusted"
2015-05-12,216.100006,216.100006,211.970001,213.559998,9036,213.559998
2015-05-13,213.740005,215.589996,211.199997,211.199997,7141,211.199997
2015-05-14,209.259995,215.210007,209.259995,215.210007,16136,215.210007
2015-05-15,216.639999,216.639999,212.990005,213.169998,3047,213.169998
2015-05-18,215.070007,215.919998,212.860001,215.919998,1649,215.919998
2015-05-19,219.470001,220.979996,219.470001,220.979996,1203,220.979996
2015-05-20,221.160004,221.160004,219.919998,220.710007,575,220.710007
2015-05-21,219.919998,220.919998,219.020004,220.779999,19644,220.779999
2015-05-22,221.199997,221.199997,219.770004,219.970001,987,219.970001
2015-05-25,NA,NA,NA,NA,NA,NA
2015-05-26,221.199997,221.199997,216.309998,216.570007,5446,216.570007
2015-05-27,216.720001,219.240005,216.429993,219.240005,6067,219.240005
2015-05-28,218.380005,219,217.440002,217.479996,684,217.479996
2015-05-29,216.589996,216.600006,212.75,212.75,5897,212.75
2015-06-01,214.339996,214.410004,212.240005,213.380005,5380,213.380005
2015-06-02,213.149994,213.399994,210.580002,211.279999,27905,211.279999
2015-06-03,212.050003,214.460007,211.679993,212.830002,28732,212.830002
2015-06-04,211.179993,212.809998,208.970001,211.360001,3374,211.360001
2015-06-05,210,210.130005,207.990005,208.600006,11004,208.600006
2015-06-08,208.059998,208.190002,206.270004,206.270004,9422,206.270004
2015-06-09,204.899994,206.059998,202.5,204.970001,14603,204.970001
2015-06-10,203.960007,210.110001,203.960007,209.869995,9288,209.869995
2015-06-11,210.179993,213.119995,209.610001,210.970001,4663,210.970001
2015-06-12,209.259995,211.399994,206.139999,208.5,11625,208.5
2015-06-15,205.899994,206.080002,204.199997,204.649994,5421,204.649994
2015-06-16,203,205.899994,201.649994,205.660004,11681,205.660004
2015-06-17,206.789993,206.789993,203.759995,204.279999,8665,204.279999
2015-06-18,204.350006,206.520004,201.589996,206.509995,13665,206.509995
2015-06-19,204.830002,208.919998,204.830002,205.470001,6281,205.470001
2015-06-22,209.550003,212.949997,209.550003,212.949997,6866,212.949997
2015-06-23,215.610001,216.039993,214.449997,214.509995,3527,214.509995
2015-06-24,215.759995,215.759995,212.009995,213.130005,10676,213.130005
2015-06-25,212.600006,214.970001,211.679993,213.410004,24534,213.410004
2015-06-26,212.309998,214.979996,212.25,213.75,19758,213.75
2015-06-29,203.720001,210,203.720001,206.759995,13044,206.759995
2015-06-30,206.520004,207.130005,203.070007,203.910004,21163,203.910004
2015-07-01,NA,NA,NA,NA,NA,NA
2015-07-02,208.470001,208.470001,206.600006,206.600006,3981,206.600006
2015-07-03,205.130005,206.779999,205.070007,205.820007,881,205.820007
2015-07-06,201.509995,204.559998,201.509995,202.809998,2060,202.809998
2015-07-07,203.789993,203.789993,199.169998,199.279999,13563,199.279999
2015-07-08,198.649994,201.270004,198.649994,200.460007,3631,200.460007
2015-07-09,202,205.550003,201.350006,205.220001,1241,205.220001
2015-07-10,210.320007,210.899994,208.240005,210.809998,4750,210.809998
2015-07-13,212.509995,214.220001,212.509995,213.800003,6519,213.800003
2015-07-14,214.289993,214.360001,213.080002,214.360001,951,214.360001
2015-07-15,214.619995,215.080002,214.100006,214.860001,2158,214.860001
2015-07-16,215.690002,219.029999,215.690002,218.070007,26412,218.070007
2015-07-17,219.089996,219.089996,217.25,217.440002,931,217.440002
2015-07-20,216.929993,219.509995,216.929993,218.660004,6218,218.660004
2015-07-21,218.820007,219.110001,215.850006,216.139999,7891,216.139999
2015-07-22,214.619995,215.550003,214.119995,214.660004,3520,214.660004
2015-07-23,216.190002,216.190002,213.589996,214.309998,5859,214.309998
2015-07-24,213.220001,214.580002,211.600006,211.600006,7673,211.600006
2015-07-27,210.5,210.960007,206.339996,206.339996,14995,206.339996
2015-07-28,206.720001,209.460007,206.720001,208.369995,342,208.369995
2015-07-29,210.259995,210.259995,208.389999,209.169998,1264,209.169998
2015-07-30,211.389999,211.389999,208.570007,209.820007,1582,209.820007
2015-07-31,210.330002,210.850006,208.679993,210.850006,35929,210.850006
2015-08-03,211.220001,213.449997,210.649994,213.449997,15504,213.449997
2015-08-04,212.949997,214.100006,212.949997,214.029999,52654,214.029999
2015-08-05,215.050003,217.309998,214.759995,217.169998,2969,217.169998
2015-08-06,215.820007,217.460007,215.820007,216.210007,1333,216.210007
2015-08-07,215.479996,215.479996,214.240005,214.240005,4724,214.240005
2015-08-10,214.919998,216.339996,213.710007,216.210007,14528,216.210007
2015-08-11,214.460007,215.089996,210.570007,210.570007,8444,210.570007
2015-08-12,208.179993,208.179993,203.649994,203.940002,21831,203.940002
2015-08-13,206.600006,207.360001,205.169998,205.789993,9326,205.789993
2015-08-14,205.899994,207.149994,204.940002,205.399994,3848,205.399994
2015-08-17,207.649994,207.75,203,204.669998,24963,204.669998
2015-08-18,204.259995,205.070007,203.600006,204.160004,8374,204.160004
2015-08-19,203.270004,203.270004,200.080002,200.080002,7762,200.080002
2015-08-20,199.199997,199.199997,194.960007,195.360001,8666,195.360001
2015-08-21,191.149994,195.330002,189.690002,189.690002,32616,189.690002
2015-08-24,181.860001,185.479996,176.570007,181.080002,26263,181.080002
2015-08-25,184.630005,190.539993,183.119995,189.960007,29075,189.960007
2015-08-26,187.559998,189.550003,184.940002,187.75,47348,187.75
2015-08-27,192.389999,193.880005,191.740005,193.220001,18221,193.220001
2015-08-28,193.660004,193.660004,190.860001,192.809998,38122,192.809998
2015-08-31,192.690002,192.690002,190.25,192.339996,2008,192.339996
2015-09-01,189.660004,189.660004,186.559998,187.690002,5983,187.690002
2015-09-02,189.190002,189.800003,187.009995,188.570007,7605,188.570007
2015-09-03,190.440002,194,190.429993,193.360001,7793,193.360001
2015-09-04,191.050003,191.050003,188.259995,188.259995,12409,188.259995
2015-09-07,190.779999,190.779999,188.75,189.320007,1056,189.320007
2015-09-08,191.809998,193.830002,191.220001,192.410004,7296,192.410004
2015-09-09,196.410004,196.440002,193.160004,193.160004,4242,193.160004
2015-09-10,192.320007,192.320007,191.139999,191.580002,63522,191.580002
2015-09-11,190.990005,191.699997,189.259995,189.860001,2628,189.860001
2015-09-14,190.110001,190.809998,189.429993,189.979996,3642,189.979996
2015-09-15,190.669998,191.419998,189.490005,191.070007,536,191.070007
2015-09-16,191.699997,192.839996,191.699997,191.800003,50,191.800003
2015-09-17,191.699997,192.399994,191.699997,191.850006,961,191.850006
2015-09-18,189.539993,190.009995,185.490005,186.380005,6819,186.380005
2015-09-21,184.190002,187.419998,184.100006,186.820007,27444,186.820007
2015-09-22,NA,NA,NA,NA,NA,NA
2015-09-23,179.869995,181.949997,178.220001,180.339996,5030,180.339996
2015-09-24,NA,NA,NA,NA,NA,NA
2015-09-25,180.5,182.389999,179.789993,181.809998,4070,181.809998
2015-09-28,180.25,180.25,177.75,177.880005,79802,177.880005
2015-09-29,176.490005,178.389999,174.75,177.110001,4331,177.110001
2015-09-30,181.080002,181.25,180.929993,180.929993,19522,180.929993
2015-10-01,183.020004,183.020004,177.759995,178.289993,94582,178.289993
2015-10-02,179.210007,180.149994,176.490005,178.809998,866,178.809998
2015-10-05,182.690002,184.419998,182.25,183.809998,1659,183.809998
2015-10-06,182.419998,185.949997,182.419998,185.399994,220,185.399994
2015-10-07,186.600006,188.449997,186.160004,186.539993,8565,186.539993
2015-10-08,186.990005,187.399994,186.630005,187.100006,172,187.100006
2015-10-09,188.070007,189.169998,188.070007,188.860001,18496,188.860001
2015-10-12,188.720001,190.160004,188.009995,189.199997,5881,189.199997
2015-10-13,187.809998,188.800003,186,187.419998,33476,187.419998
2015-10-14,185.550003,185.830002,185.220001,185.339996,957,185.339996
2015-10-15,187.809998,188.289993,186.539993,187.910004,5997,187.910004
2015-10-16,189.259995,189.470001,188.149994,188.580002,1061,188.580002
2015-10-19,187.779999,190.190002,187.779999,189.679993,670,189.679993
2015-10-20,188.789993,189.660004,188.789993,189.220001,378,189.220001
2015-10-21,190.899994,191.210007,189.679993,190.809998,89,190.809998
2015-10-22,192.160004,195.600006,190.279999,195.529999,1395,195.529999
2015-10-23,198.130005,201.449997,197.449997,200.960007,767,200.960007
2015-10-26,200.740005,202.050003,200.740005,201.119995,1201,201.119995
2015-10-27,200.690002,200.690002,199.25,199.25,2296,199.25
2015-10-28,199.240005,201.759995,199.240005,201.759995,1521,201.759995
2015-10-29,202.029999,202.619995,200.889999,201.460007,177,201.460007
2015-10-30,201.289993,201.970001,201.289993,201.970001,332,201.970001
2015-11-02,201.309998,204.279999,201.309998,203.960007,931,203.960007
2015-11-03,203.220001,203.820007,202.899994,203.820007,499,203.820007
2015-11-04,203.380005,203.869995,201.669998,201.770004,1075,201.770004
2015-11-05,199.919998,203.399994,199.919998,202.520004,2342,202.520004
2015-11-06,202,205.210007,201.050003,204.149994,2090,204.149994
2015-11-09,204.910004,204.910004,200.889999,200.889999,4963,200.889999
2015-11-10,201.050003,201.660004,199.479996,201.220001,7989,201.220001
2015-11-11,203.050003,203.449997,201.679993,202.399994,1355,202.399994
2015-11-12,200.850006,203.050003,200.009995,200.179993,3289,200.179993
2015-11-13,199.160004,200.470001,197.770004,198.770004,5049,198.770004
2015-11-16,198.179993,199.820007,197.399994,199.070007,6434,199.070007
2015-11-17,202.029999,203.839996,200.509995,203.839996,4608,203.839996
2015-11-18,202.509995,203.850006,202.509995,203.630005,2992,203.630005
2015-11-19,206.279999,207.110001,205.460007,205.979996,738,205.979996
2015-11-20,205.720001,207.110001,205.720001,206.539993,2348,206.539993
2015-11-23,206.139999,206.550003,205.679993,206.179993,2445,206.179993
2015-11-24,204.940002,204.940002,202.899994,203.149994,2071,203.149994
2015-11-25,203.410004,207.539993,203.410004,207.479996,1851,207.479996
2015-11-26,207.75,210.770004,207.75,210.160004,5217,210.160004
2015-11-27,209.089996,210.399994,209.089996,209.679993,1332,209.679993
2015-11-30,209.360001,211.660004,209.360001,211.369995,2468,211.369995
2015-12-01,211.389999,211.389999,209.139999,209.139999,27,209.139999
2015-12-02,209.490005,209.490005,207.789993,207.789993,286,207.789993
2015-12-03,207.699997,209.210007,199.130005,200.899994,31413,200.899994
2015-12-04,200.770004,200.770004,199.949997,200.229996,1794,200.229996
2015-12-07,202.210007,203.889999,202.210007,202.550003,1839,202.550003
2015-12-08,202.75,202.75,197.610001,198.740005,502,198.740005
2015-12-09,197.740005,198.929993,196.770004,197.410004,1510,197.410004
2015-12-10,196.479996,197.639999,196.479996,197.460007,2065,197.460007
2015-12-11,197.050003,197.050003,192.110001,192.889999,1506,192.889999
2015-12-14,193.300003,193.960007,189.050003,189.050003,1341,189.050003
2015-12-15,191.100006,194.820007,191.100006,194.520004,748,194.520004
2015-12-16,195.25,196.440002,194.880005,195.080002,273,195.080002
2015-12-17,199.910004,200.720001,199.910004,199.970001,599,199.970001
2015-12-18,198.509995,199.490005,196.889999,197.470001,2383,197.470001
2015-12-21,197.300003,199.630005,195.380005,195.380005,4100,195.380005
2015-12-22,195.110001,196.619995,194.429993,195.300003,2368,195.300003
2015-12-23,197.440002,199.850006,197.440002,199.690002,627,199.690002
2015-12-24,NA,NA,NA,NA,NA,NA
2015-12-28,198.759995,198.759995,198.229996,198.229996,205,198.229996
2015-12-29,199.889999,201.929993,199.889999,201.929993,921,201.929993
2015-12-30,201.240005,201.240005,199.520004,199.520004,203,199.520004
2016-01-04,192.449997,193.100006,191.320007,191.690002,5502,191.690002
2016-01-05,193.949997,193.949997,189.910004,191.910004,7409,191.910004
2016-01-06,191.360001,191.360001,187.949997,190.169998,2672,190.169998
2016-01-07,184.630005,186.089996,183.639999,185.820007,438,185.820007
2016-01-08,185.600006,187.610001,183.529999,183.529999,2040,183.529999
2016-01-11,181.279999,184.779999,181.279999,183,2008,183
2016-01-12,183.580002,186.770004,183.580002,186.020004,424,186.020004
2016-01-13,188.399994,189.119995,185.160004,185.559998,1098,185.559998
2016-01-14,183.050003,183.869995,180.509995,182.550003,3921,182.550003
2016-01-15,183.190002,183.190002,176.009995,177.720001,3906,177.720001
2016-01-18,178.320007,179.5,176.600006,177.339996,1898,177.339996
2016-01-19,179.929993,181.130005,179.580002,179.960007,16741,179.960007
2016-01-20,176.559998,176.559998,173.839996,174.600006,17311,174.600006
2016-01-21,175.360001,179.179993,175.360001,178.160004,3222,178.160004
2016-01-22,182,182.5,181.5,182.009995,4075,182.009995
2016-01-25,181.979996,182.5,180.839996,181.369995,2679,181.369995
2016-01-26,179.119995,183.339996,178.369995,183.020004,2323,183.020004
2016-01-27,183.050003,183.889999,181.710007,183.889999,8653,183.889999
2016-01-28,182.830002,184.190002,179.639999,179.639999,1799,179.639999
2016-01-29,181.610001,182.550003,180.570007,182.550003,1748,182.550003
2016-02-01,182.759995,182.759995,181.679993,181.910004,1017,181.910004
2016-02-02,181.529999,181.529999,178.589996,178.759995,6506,178.759995
2016-02-03,177.839996,177.869995,174.940002,176.160004,3261,176.160004
2016-02-04,178.330002,178.330002,174.830002,175.589996,114,175.589996
2016-02-05,175.270004,176.149994,172.949997,173.449997,2110,173.449997
2016-02-08,173.899994,174.119995,167.050003,167.770004,4928,167.770004
2016-02-09,168.130005,168.389999,163.869995,165.949997,15572,165.949997
2016-02-10,166.75,170.210007,166.75,168.559998,1491,168.559998
2016-02-11,166.210007,166.210007,162.949997,163.660004,1154,163.660004
2016-02-12,165.470001,167.289993,165.330002,167.289993,713,167.289993
2016-02-15,170.839996,172.690002,170.839996,172.020004,673,172.020004
2016-02-16,172.770004,172.830002,170.240005,170.619995,784,170.619995
2016-02-17,171.300003,175.419998,171.300003,175.190002,63,175.190002
2016-02-18,176.190002,176.880005,176.190002,176.789993,9,176.789993
2016-02-19,176.100006,176.940002,174.839996,175.350006,457,175.350006
2016-02-22,177.759995,178.759995,177.759995,178.759995,2187,178.759995
2016-02-23,177.550003,177.600006,175.720001,175.979996,787,175.979996
2016-02-24,175.610001,175.610001,171,171.139999,694,171.139999
2016-02-25,173.369995,174.210007,173.369995,174.210007,2,174.210007
2016-02-26,176.940002,178.139999,176.940002,177.479996,2977,177.479996
2016-02-29,175.5,177.139999,174.669998,177.139999,1007,177.139999
2016-03-01,NA,NA,NA,NA,NA,NA
2016-03-02,182.649994,182.949997,181.460007,182.259995,420,182.259995
2016-03-03,182.220001,182.440002,181.690002,181.690002,826,181.690002
2016-03-04,182.410004,183.660004,181.679993,183.029999,948,183.029999
2016-03-07,181.190002,182.679993,180.639999,182.169998,798,182.169998
2016-03-08,179.940002,181.830002,179.710007,180.460007,3633,180.460007
2016-03-09,180.369995,181.990005,180.369995,180.960007,409,180.960007
2016-03-10,180.529999,185.449997,176.960007,176.960007,7144,176.960007
2016-03-11,179.75,183.020004,179.75,183.020004,1143,183.020004
2016-03-14,185.550003,186.119995,185.449997,186,169,186
2016-03-15,185.070007,185.070007,184.619995,184.809998,110,184.809998
2016-03-16,185.570007,185.919998,185.570007,185.919998,14,185.919998
2016-03-17,187.160004,187.160004,182.949997,184.259995,423,184.259995
2016-03-18,183.889999,185.300003,183.889999,185.300003,3825,185.300003
2016-03-21,184.059998,187.710007,184.059998,185.320007,4694,185.320007
2016-03-22,184.589996,186.020004,184.449997,186.020004,13,186.020004
2016-03-23,187.330002,188.009995,186.720001,186.720001,114,186.720001
2016-03-24,185.5,185.5,183.559998,183.559998,1694,183.559998
2016-03-29,185.050003,185.110001,182.910004,184.330002,1465,184.330002
2016-03-30,185.520004,187.690002,185.520004,187.25,23,187.25
2016-03-31,186.169998,186.509995,185.419998,185.669998,1151,185.669998
2016-04-01,NA,NA,NA,NA,NA,NA
2016-04-04,181.979996,184.210007,181.979996,183.139999,646,183.139999
2016-04-05,180.619995,180.619995,178.600006,178.600006,618,178.600006
2016-04-06,178.520004,179.839996,177.669998,179.839996,3354,179.839996
2016-04-07,180.039993,181.050003,177.75,177.800003,10053,177.800003
2016-04-08,178.880005,180.020004,178.880005,179.710007,9397,179.710007
2016-04-11,179.070007,181.669998,178.240005,180.729996,7918,180.729996
2016-04-12,181.149994,181.979996,179.850006,181.979996,6083,181.979996
2016-04-13,184.029999,186.740005,184.029999,186.740005,25,186.740005
2016-04-14,186.830002,187.839996,186.830002,187.839996,396,187.839996
2016-04-15,187.020004,187.169998,187.020004,187.169998,39,187.169998
2016-04-18,NA,NA,NA,NA,NA,NA
2016-04-19,188.169998,192.470001,188.169998,192.339996,106,192.339996
2016-04-20,192.039993,193.820007,192.039993,193.820007,592,193.820007
2016-04-21,193.360001,194.229996,193.339996,193.850006,124,193.850006
2016-04-22,192.169998,193.210007,192.169998,192.699997,417,192.699997
2016-04-25,192.419998,192.699997,190.270004,191.289993,731,191.289993
2016-04-26,192.360001,192.360001,190.759995,190.830002,109,190.830002
2016-04-27,190.449997,191.570007,190.419998,191.570007,915,191.570007
2016-04-28,190.440002,191.899994,189.199997,191.899994,445,191.899994
2016-04-29,190.320007,190.320007,186.869995,186.869995,325,186.869995
2016-05-02,185.369995,188.300003,185.369995,187.979996,546,187.979996
2016-05-03,186.779999,186.779999,184.779999,184.779999,2385,184.779999
2016-05-04,184.710007,185.229996,182.860001,182.860001,4311,182.860001
2016-05-05,183.089996,183.289993,182.919998,183.039993,1749,183.039993
2016-05-06,182.509995,183.610001,181.979996,183.610001,844,183.610001
2016-05-09,184.589996,186.800003,184.589996,185.419998,385,185.419998
2016-05-10,186.630005,187.699997,186.580002,186.759995,1073,186.759995
2016-05-11,186.25,186.25,185.419998,185.419998,3000,185.419998
2016-05-12,184.059998,186.990005,183.100006,183.419998,12,183.419998
2016-05-13,181.940002,184.839996,181.940002,184.839996,2478,184.839996
2016-05-16,184.229996,184.229996,182.229996,184.169998,11304,184.169998
2016-05-17,186.229996,187.139999,183.759995,183.759995,1480,183.759995
2016-05-18,183.020004,184.660004,182.720001,184.660004,1755,184.660004
2016-05-19,183.240005,183.729996,182.25,182.25,2200,182.25
2016-05-20,183.929993,184.600006,183.649994,184.419998,1885,184.419998
2016-05-23,183.979996,185.339996,183.100006,183.139999,868,183.139999
2016-05-24,182.130005,187,182.130005,186.809998,235,186.809998
2016-05-25,189.229996,189.449997,188.770004,189.289993,53,189.289993
2016-05-26,190.419998,190.669998,189.960007,190.589996,1137,190.589996
2016-05-27,190.259995,190.690002,190.259995,190.690002,267,190.690002
2016-05-30,190.610001,191.559998,190.610001,191.559998,761,191.559998
2016-05-31,191.669998,191.669998,190.339996,190.339996,2,190.339996
2016-06-01,190.220001,190.220001,189.139999,189.139999,1486,189.139999
2016-06-02,188.75,189.729996,188.75,189.419998,420,189.419998
2016-06-03,NA,NA,NA,NA,NA,NA
2016-06-06,188.610001,188.610001,188.029999,188.039993,33,188.039993
2016-06-07,188.990005,191.350006,188.990005,190.860001,10008,190.860001
2016-06-08,190.169998,190.169998,189.589996,189.589996,23,189.589996
2016-06-09,188.850006,188.850006,187.119995,187.229996,2017,187.229996
2016-06-10,186.059998,186.059998,182.729996,182.729996,426,182.729996
2016-06-13,181.160004,181.160004,179.380005,179.380005,9870,179.380005
2016-06-14,177.899994,178.330002,176.860001,176.860001,1979,176.860001
2016-06-15,178,179.070007,177.960007,178.399994,711,178.399994
2016-06-16,176.25,177.350006,175.729996,177.350006,1562,177.350006
2016-06-17,179.070007,179.839996,178.089996,178.690002,1405,178.690002
2016-06-20,182.729996,185.139999,182.729996,184.830002,170,184.830002
2016-06-21,184.649994,185.990005,184.649994,185.740005,1085,185.740005
2016-06-22,187.100006,187.580002,186.639999,186.789993,634,186.789993
2016-06-23,187.800003,190.860001,187.800003,190,3339,190
2016-06-24,175.199997,180.539993,175.199997,177.789993,1027,177.789993
2016-06-27,177.179993,178.220001,171.330002,172.429993,1720,172.429993
2016-06-28,175.979996,176.679993,175.449997,175.449997,443,175.449997
2016-06-29,177.649994,178.720001,177.649994,178.529999,1086,178.529999
2016-06-30,177.830002,179.960007,177.509995,179.820007,17934,179.820007
2016-07-01,NA,NA,NA,NA,NA,NA
2016-07-04,182.649994,182.649994,180.509995,180.509995,26,180.509995
2016-07-05,179.449997,179.449997,177,177.130005,4068,177.130005
2016-07-06,175.619995,175.830002,173.139999,174.279999,1270,174.279999
2016-07-07,175.600006,176.339996,175.169998,175.169998,616,175.169998
2016-07-08,175.449997,179.279999,175.449997,179,425,179
2016-07-11,181.25,182.649994,180.199997,182.649994,147,182.649994
2016-07-12,183.199997,185.259995,183.199997,184.949997,86,184.949997
2016-07-13,184.25,185.240005,184.25,184.429993,43,184.429993
2016-07-14,186.899994,187.039993,185.699997,186.759995,707,186.759995
2016-07-15,186.399994,186.880005,186.399994,186.880005,772,186.880005
2016-07-18,187.110001,188.460007,186.679993,186.940002,1502,186.940002
2016-07-19,186.25,186.25,184.460007,185.649994,2123,185.649994
2016-07-20,186.649994,188.389999,186.649994,188.389999,266,188.389999
2016-07-21,189.199997,189.199997,188.630005,188.630005,2,188.630005
2016-07-22,187.75,188.550003,187.720001,188.460007,103,188.460007
2016-07-25,188.550003,190.589996,188.550003,189.320007,747,189.320007
2016-07-26,189.550003,190.289993,189.550003,190.289993,2,190.289993
2016-07-27,191.649994,191.809998,191.630005,191.630005,111,191.630005
2016-07-28,191.179993,191.770004,190.880005,190.880005,1183,190.880005
2016-07-29,193.279999,193.279999,191.199997,191.839996,1163,191.839996
2016-08-01,193.800003,193.800003,191.75,191.839996,82,191.839996
2016-08-02,191.550003,191.550003,188.479996,188.479996,426,188.479996
2016-08-03,188.380005,188.860001,188.259995,188.860001,98,188.860001
2016-08-04,190.130005,190.520004,189.729996,189.850006,155,189.850006
2016-08-05,190.179993,192.429993,190.179993,192.429993,963,192.429993
2016-08-08,193.399994,194.160004,193.399994,193.600006,139,193.600006
2016-08-09,193.070007,198.25,193.070007,198.25,450,198.25
2016-08-10,197.789993,197.789993,197.589996,197.589996,62,197.589996
2016-08-11,198.360001,199.380005,198.360001,199.380005,19600,199.380005
2016-08-12,198.929993,198.929993,198.839996,198.850006,353,198.850006
2016-08-15,198.929993,200.410004,198.929993,199.289993,541,199.289993
2016-08-16,198.130005,198.740005,197.710007,198.199997,98,198.199997
2016-08-17,198.029999,198.029999,195.570007,195.570007,186,195.570007
2016-08-18,196.850006,196.929993,196.240005,196.929993,3166,196.929993
2016-08-19,196.789993,196.789993,195.100006,195.800003,5197,195.800003
2016-08-22,195.800003,197.509995,193.5,194.860001,7278,194.860001
2016-08-23,196.100006,196.820007,196.100006,196.699997,352,196.699997
2016-08-24,195.580002,197.75,195.580002,197.190002,16442,197.190002
2016-08-25,196.240005,196.240005,194.839996,195.539993,7037,195.539993
2016-08-26,195.229996,196.610001,194.889999,196.570007,2341,196.570007
2016-08-29,195.25,195.839996,194.740005,195.779999,507,195.779999
2016-08-30,197.080002,198,197.080002,197.770004,770,197.770004
2016-08-31,197.080002,197.419998,196.580002,196.580002,1020,196.580002
2016-09-01,197.399994,197.679993,195.570007,195.570007,608,195.570007
2016-09-02,196.279999,198.240005,195.919998,198.240005,395,198.240005
2016-09-05,199.309998,199.309998,198.160004,198.160004,105,198.160004
2016-09-06,198.770004,198.770004,198.059998,198.25,329,198.25
2016-09-07,198.550003,199.660004,198.550003,199.350006,1060,199.350006
2016-09-08,199.440002,199.580002,197.740005,197.910004,846,197.910004
2016-09-09,196.899994,197.630005,195.520004,195.789993,91,195.789993
2016-09-12,193.169998,193.410004,191.399994,193.410004,867,193.410004
2016-09-13,194.610001,194.610001,192.630005,192.630005,47,192.630005
2016-09-14,193.389999,193.470001,192.669998,192.669998,79,192.669998
2016-09-15,192.240005,193.649994,192.130005,193.649994,307,193.649994
2016-09-16,193.25,193.25,190.800003,190.979996,3063,190.979996
2016-09-19,192.229996,193.039993,192.229996,192.820007,475,192.820007
2016-09-20,193.179993,194.300003,192.910004,193.289993,3007,193.289993
2016-09-21,195.199997,195.199997,194.020004,194.020004,2,194.020004
2016-09-22,195.529999,198.199997,195.529999,198.199997,474,198.199997
2016-09-23,197.929993,197.929993,197.350006,197.350006,2,197.350006
2016-09-26,195.949997,195.949997,193.350006,193.350006,1146,193.350006
2016-09-27,194.429993,194.429993,191.639999,192.720001,375,192.720001
2016-09-28,194.100006,195.100006,194.050003,194.309998,120,194.309998
2016-09-29,196.449997,196.449997,193.539993,193.539993,1194,193.539993
2016-09-30,190.830002,195.610001,189.779999,195.610001,4441,195.610001
2016-10-03,195,195.660004,194.119995,194.690002,13250,194.690002
2016-10-04,196.050003,197.75,196.029999,197.580002,3949,197.580002
2016-10-05,195.600006,196.789993,195.600006,196.789993,797,196.789993
2016-10-06,197.910004,197.910004,196.669998,196.669998,317,196.669998
2016-10-07,196.009995,196.720001,194.759995,194.889999,1381,194.889999
2016-10-10,195.100006,197.350006,195.100006,197.350006,1079,197.350006
2016-10-11,196.830002,196.830002,196.5,196.5,2,196.5
2016-10-12,195.850006,196.690002,195.429993,195.550003,297,195.550003
2016-10-13,193.960007,193.960007,192.440002,193.570007,1603,193.570007
2016-10-14,194.410004,196.699997,194.410004,196.600006,360,196.600006
2016-10-17,NA,NA,NA,NA,NA,NA
2016-10-18,NA,NA,NA,NA,NA,NA
2016-10-19,197.25,197.779999,197,197.779999,145,197.779999
2016-10-20,197.830002,198.399994,197.830002,198.399994,517,198.399994
2016-10-21,198.550003,198.880005,198,198.419998,390,198.419998
2016-10-24,199.240005,200.25,199.240005,199.300003,518,199.300003
2016-10-25,199.639999,200.220001,198.830002,199.059998,109,199.059998
2016-10-26,198.699997,198.699997,198.220001,198.220001,127,198.220001
2016-10-27,197.940002,198.360001,197.350006,198.360001,664,198.360001
2016-10-28,196.880005,197.949997,196.399994,197.949997,511,197.949997
2016-10-31,197.080002,197.529999,196.910004,197.529999,8,197.529999
2016-11-01,198.429993,198.429993,194.600006,194.880005,1368,194.880005
2016-11-02,193.270004,193.660004,192.169998,192.169998,1367,192.169998
2016-11-03,191.679993,192.559998,191.399994,191.399994,116,191.399994
2016-11-04,190.460007,190.529999,189.440002,190.229996,685,190.229996
2016-11-07,193.259995,193.529999,192.720001,193.470001,854,193.470001
2016-11-08,193.449997,194.029999,193.449997,194.029999,1096,194.029999
2016-11-09,189.100006,196.570007,188,196.570007,2328,196.570007
2016-11-10,197.610001,198.380005,195.770004,195.770004,56,195.770004
2016-11-11,197.100006,197.100006,196.399994,196.399994,2,196.399994
2016-11-14,198.029999,198.029999,196.649994,196.649994,67,196.649994
2016-11-15,197.300003,197.679993,196.679993,197.679993,411,197.679993
2016-11-16,197.720001,197.720001,196.490005,196.490005,14220,196.490005
2016-11-17,196.149994,196.899994,196.149994,196.899994,2,196.899994
2016-11-18,197.550003,197.550003,196.529999,196.529999,25,196.529999
2016-11-21,197.050003,197.050003,195.169998,196.809998,119,196.809998
2016-11-22,197.949997,197.949997,197.320007,197.320007,64,197.320007
2016-11-23,197.350006,197.619995,195.479996,196.559998,1475,196.559998
2016-11-24,NA,NA,NA,NA,NA,NA
2016-11-25,197.229996,197.479996,196.860001,197.479996,30,197.479996
2016-11-28,196.600006,196.600006,195.399994,195.399994,104,195.399994
2016-11-29,195,196.130005,195,196.130005,48,196.130005
2016-11-30,196.330002,196.679993,196.330002,196.389999,489,196.389999
2016-12-01,195.440002,195.869995,194.309998,194.309998,22809,194.309998
2016-12-02,192.779999,194.130005,192.779999,194.130005,37,194.130005
2016-12-05,194.729996,197.869995,194.729996,197.080002,2339,197.080002
2016-12-06,197.130005,198.669998,197.130005,198.669998,11,198.669998
2016-12-07,200.679993,202.440002,200.679993,202.440002,753,202.440002
2016-12-08,203.600006,205.889999,203.009995,205.729996,21733,205.729996
2016-12-09,205.830002,206.800003,205.830002,206.470001,359,206.470001
2016-12-12,206.149994,206.600006,205.839996,206.110001,3743,206.110001
2016-12-13,206.699997,207.800003,206.509995,207.800003,2080,207.800003
2016-12-14,207.380005,207.490005,207.169998,207.169998,14,207.169998
